"","code_muni2","code_muni","MUNICIPIO","Nome_UF"
"3580","3527900",352790,"Lutécia","São Paulo"
"3581","3528007",352800,"Macatuba","São Paulo"
"3582","3528106",352810,"Macaubal","São Paulo"
"3583","3528205",352820,"Macedônia","São Paulo"
"3584","3528304",352830,"Magda","São Paulo"
"3585","3528403",352840,"Mairinque","São Paulo"
"3586","3528502",352850,"Mairiporã","São Paulo"
"3587","3528601",352860,"Manduri","São Paulo"
"3588","3528700",352870,"Marabá Paulista","São Paulo"
"3589","3528809",352880,"Maracaí","São Paulo"
"3590","3528858",352885,"Marapoama","São Paulo"
"3591","3528908",352890,"Mariápolis","São Paulo"
"3592","3529005",352900,"Marília","São Paulo"
"3593","3529104",352910,"Marinópolis","São Paulo"
"3594","3529203",352920,"Martinópolis","São Paulo"
"3595","3529302",352930,"Matão","São Paulo"
"3596","3529401",352940,"Mauá","São Paulo"
"3597","3529500",352950,"Mendonça","São Paulo"
"3598","3529609",352960,"Meridiano","São Paulo"
"3599","3529658",352965,"Mesópolis","São Paulo"
"3600","3529708",352970,"Miguelópolis","São Paulo"
"3601","3529807",352980,"Mineiros do Tietê","São Paulo"
"3602","3529906",352990,"Miracatu","São Paulo"
"3603","3530003",353000,"Mira Estrela","São Paulo"
"3604","3530102",353010,"Mirandópolis","São Paulo"
"3605","3530201",353020,"Mirante do Paranapanema","São Paulo"
"3606","3530300",353030,"Mirassol","São Paulo"
"3607","3530409",353040,"Mirassolândia","São Paulo"
"3608","3530508",353050,"Mococa","São Paulo"
"3609","3530607",353060,"Mogi das Cruzes","São Paulo"
"3610","3530706",353070,"Mogi Guaçu","São Paulo"
"3611","3530805",353080,"Moji Mirim","São Paulo"
"3612","3530904",353090,"Mombuca","São Paulo"
"3613","3531001",353100,"Monções","São Paulo"
"3614","3531100",353110,"Mongaguá","São Paulo"
"3615","3531209",353120,"Monte Alegre do Sul","São Paulo"
"3616","3531308",353130,"Monte Alto","São Paulo"
"3617","3531407",353140,"Monte Aprazível","São Paulo"
"3618","3531506",353150,"Monte Azul Paulista","São Paulo"
"3619","3531605",353160,"Monte Castelo","São Paulo"
"3620","3531704",353170,"Monteiro Lobato","São Paulo"
"3621","3531803",353180,"Monte Mor","São Paulo"
"3622","3531902",353190,"Morro Agudo","São Paulo"
"3623","3532009",353200,"Morungaba","São Paulo"
"3624","3532058",353205,"Motuca","São Paulo"
"3625","3532108",353210,"Murutinga do Sul","São Paulo"
"3626","3532157",353215,"Nantes","São Paulo"
"3627","3532207",353220,"Narandiba","São Paulo"
"3628","3532306",353230,"Natividade da Serra","São Paulo"
"3629","3532405",353240,"Nazaré Paulista","São Paulo"
"3630","3532504",353250,"Neves Paulista","São Paulo"
"3631","3532603",353260,"Nhandeara","São Paulo"
"3632","3532702",353270,"Nipoã","São Paulo"
"3633","3532801",353280,"Nova Aliança","São Paulo"
"3634","3532827",353282,"Nova Campina","São Paulo"
"3635","3532843",353284,"Nova Canaã Paulista","São Paulo"
"3636","3532868",353286,"Nova Castilho","São Paulo"
"3637","3532900",353290,"Nova Europa","São Paulo"
"3638","3533007",353300,"Nova Granada","São Paulo"
"3639","3533106",353310,"Nova Guataporanga","São Paulo"
"3640","3533205",353320,"Nova Independência","São Paulo"
"3641","3533254",353325,"Novais","São Paulo"
"3642","3533304",353330,"Nova Luzitânia","São Paulo"
"3643","3533403",353340,"Nova Odessa","São Paulo"
"3644","3533502",353350,"Novo Horizonte","São Paulo"
"3645","3533601",353360,"Nuporanga","São Paulo"
"3646","3533700",353370,"Ocauçu","São Paulo"
"3647","3533809",353380,"Óleo","São Paulo"
"3648","3533908",353390,"Olímpia","São Paulo"
"3649","3534005",353400,"Onda Verde","São Paulo"
"3650","3534104",353410,"Oriente","São Paulo"
"3651","3534203",353420,"Orindiúva","São Paulo"
"3652","3534302",353430,"Orlândia","São Paulo"
"3653","3534401",353440,"Osasco","São Paulo"
"3654","3534500",353450,"Oscar Bressane","São Paulo"
"3655","3534609",353460,"Osvaldo Cruz","São Paulo"
"3656","3534708",353470,"Ourinhos","São Paulo"
"3657","3534757",353475,"Ouroeste","São Paulo"
"3658","3534807",353480,"Ouro Verde","São Paulo"
"3659","3534906",353490,"Pacaembu","São Paulo"
"3660","3535002",353500,"Palestina","São Paulo"
"3661","3535101",353510,"Palmares Paulista","São Paulo"
"3662","3535200",353520,"Palmeira D'Oeste","São Paulo"
"3663","3535309",353530,"Palmital","São Paulo"
"3664","3535408",353540,"Panorama","São Paulo"
"3665","3535507",353550,"Paraguaçu Paulista","São Paulo"
"3666","3535606",353560,"Paraibuna","São Paulo"
"3667","3535705",353570,"Paraíso","São Paulo"
"3668","3535804",353580,"Paranapanema","São Paulo"
"3669","3535903",353590,"Paranapuã","São Paulo"
"3670","3536000",353600,"Parapuã","São Paulo"
"3671","3536109",353610,"Pardinho","São Paulo"
"3672","3536208",353620,"Pariquera-Açu","São Paulo"
"3673","3536257",353625,"Parisi","São Paulo"
"3674","3536307",353630,"Patrocínio Paulista","São Paulo"
"3675","3536406",353640,"Paulicéia","São Paulo"
"3676","3536505",353650,"Paulínia","São Paulo"
"3677","3536570",353657,"Paulistânia","São Paulo"
"3678","3536604",353660,"Paulo de Faria","São Paulo"
"3679","3536703",353670,"Pederneiras","São Paulo"
"3680","3536802",353680,"Pedra Bela","São Paulo"
"3681","3536901",353690,"Pedranópolis","São Paulo"
"3682","3537008",353700,"Pedregulho","São Paulo"
"3683","3537107",353710,"Pedreira","São Paulo"
"3684","3537156",353715,"Pedrinhas Paulista","São Paulo"
"3685","3537206",353720,"Pedro de Toledo","São Paulo"
"3686","3537305",353730,"Penápolis","São Paulo"
"3687","3537404",353740,"Pereira Barreto","São Paulo"
"3688","3537503",353750,"Pereiras","São Paulo"
"3689","3537602",353760,"Peruíbe","São Paulo"
"3690","3537701",353770,"Piacatu","São Paulo"
"3691","3537800",353780,"Piedade","São Paulo"
"3692","3537909",353790,"Pilar do Sul","São Paulo"
"3693","3538006",353800,"Pindamonhangaba","São Paulo"
"3694","3538105",353810,"Pindorama","São Paulo"
"3695","3538204",353820,"Pinhalzinho","São Paulo"
"3696","3538303",353830,"Piquerobi","São Paulo"
"3697","3538501",353850,"Piquete","São Paulo"
"3698","3538600",353860,"Piracaia","São Paulo"
"3699","3538709",353870,"Piracicaba","São Paulo"
"3700","3538808",353880,"Piraju","São Paulo"
"3701","3538907",353890,"Pirajuí","São Paulo"
"3702","3539004",353900,"Pirangi","São Paulo"
"3703","3539103",353910,"Pirapora do Bom Jesus","São Paulo"
"3704","3539202",353920,"Pirapozinho","São Paulo"
"3705","3539301",353930,"Pirassununga","São Paulo"
"3706","3539400",353940,"Piratininga","São Paulo"
"3707","3539509",353950,"Pitangueiras","São Paulo"
"3708","3539608",353960,"Planalto","São Paulo"
"3709","3539707",353970,"Platina","São Paulo"
"3710","3539806",353980,"Poá","São Paulo"
"3711","3539905",353990,"Poloni","São Paulo"
"3712","3540002",354000,"Pompéia","São Paulo"
"3713","3540101",354010,"Pongaí","São Paulo"
"3714","3540200",354020,"Pontal","São Paulo"
"3715","3540259",354025,"Pontalinda","São Paulo"
"3716","3540309",354030,"Pontes Gestal","São Paulo"
"3717","3540408",354040,"Populina","São Paulo"
"3718","3540507",354050,"Porangaba","São Paulo"
"3719","3540606",354060,"Porto Feliz","São Paulo"
"3720","3540705",354070,"Porto Ferreira","São Paulo"
"3721","3540754",354075,"Potim","São Paulo"
"3722","3540804",354080,"Potirendaba","São Paulo"
"3723","3540853",354085,"Pracinha","São Paulo"
"3724","3540903",354090,"Pradópolis","São Paulo"
"3725","3541000",354100,"Praia Grande","São Paulo"
"3726","3541059",354105,"Pratânia","São Paulo"
"3727","3541109",354110,"Presidente Alves","São Paulo"
"3728","3541208",354120,"Presidente Bernardes","São Paulo"
"3729","3541307",354130,"Presidente Epitácio","São Paulo"
"3730","3541406",354140,"Presidente Prudente","São Paulo"
"3731","3541505",354150,"Presidente Venceslau","São Paulo"
"3732","3541604",354160,"Promissão","São Paulo"
"3733","3541653",354165,"Quadra","São Paulo"
"3734","3541703",354170,"Quatá","São Paulo"
"3735","3541802",354180,"Queiroz","São Paulo"
"3736","3541901",354190,"Queluz","São Paulo"
"3737","3542008",354200,"Quintana","São Paulo"
"3738","3542107",354210,"Rafard","São Paulo"
"3739","3542206",354220,"Rancharia","São Paulo"
"3740","3542305",354230,"Redenção da Serra","São Paulo"
"3741","3542404",354240,"Regente Feijó","São Paulo"
"3742","3542503",354250,"Reginópolis","São Paulo"
"3743","3542602",354260,"Registro","São Paulo"
"3744","3542701",354270,"Restinga","São Paulo"
"3745","3542800",354280,"Ribeira","São Paulo"
"3746","3542909",354290,"Ribeirão Bonito","São Paulo"
"3747","3543006",354300,"Ribeirão Branco","São Paulo"
"3748","3543105",354310,"Ribeirão Corrente","São Paulo"
"3749","3543204",354320,"Ribeirão do Sul","São Paulo"
"3750","3543238",354323,"Ribeirão dos Índios","São Paulo"
"3751","3543253",354325,"Ribeirão Grande","São Paulo"
"3752","3543303",354330,"Ribeirão Pires","São Paulo"
"3753","3543402",354340,"Ribeirão Preto","São Paulo"
"3754","3543501",354350,"Riversul","São Paulo"
"3755","3543600",354360,"Rifaina","São Paulo"
"3756","3543709",354370,"Rincão","São Paulo"
"3757","3543808",354380,"Rinópolis","São Paulo"
"3758","3543907",354390,"Rio Claro","São Paulo"
"3759","3544004",354400,"Rio das Pedras","São Paulo"
"3760","3544103",354410,"Rio Grande da Serra","São Paulo"
"3761","3544202",354420,"Riolândia","São Paulo"
"3762","3544251",354425,"Rosana","São Paulo"
"3763","3544301",354430,"Roseira","São Paulo"
"3764","3544400",354440,"Rubiácea","São Paulo"
"3765","3544509",354450,"Rubinéia","São Paulo"
"3766","3544608",354460,"Sabino","São Paulo"
"3767","3544707",354470,"Sagres","São Paulo"
"3768","3544806",354480,"Sales","São Paulo"
"3769","3544905",354490,"Sales Oliveira","São Paulo"
"3770","3545001",354500,"Salesópolis","São Paulo"
"3771","3545100",354510,"Salmourão","São Paulo"
"3772","3545159",354515,"Saltinho","São Paulo"
"3773","3545209",354520,"Salto","São Paulo"
"3774","3545308",354530,"Salto de Pirapora","São Paulo"
"3775","3545407",354540,"Salto Grande","São Paulo"
"3776","3545506",354550,"Sandovalina","São Paulo"
"3777","3545605",354560,"Santa Adélia","São Paulo"
"3778","3545704",354570,"Santa Albertina","São Paulo"
"3779","3545803",354580,"Santa Bárbara D'Oeste","São Paulo"
"3780","3546009",354600,"Santa Branca","São Paulo"
"3781","3546108",354610,"Santa Clara D'Oeste","São Paulo"
"3782","3546207",354620,"Santa Cruz da Conceição","São Paulo"
"3783","3546256",354625,"Santa Cruz da Esperança","São Paulo"
"3784","3546306",354630,"Santa Cruz das Palmeiras","São Paulo"
"3785","3546405",354640,"Santa Cruz do Rio Pardo","São Paulo"
"3786","3546504",354650,"Santa Ernestina","São Paulo"
"3787","3546603",354660,"Santa Fé do Sul","São Paulo"
"3788","3546702",354670,"Santa Gertrudes","São Paulo"
"3789","3546801",354680,"Santa Isabel","São Paulo"
"3790","3546900",354690,"Santa Lúcia","São Paulo"
"3791","3547007",354700,"Santa Maria da Serra","São Paulo"
"3792","3547106",354710,"Santa Mercedes","São Paulo"
"3793","3547205",354720,"Santana da Ponte Pensa","São Paulo"
"3794","3547304",354730,"Santana de Parnaíba","São Paulo"
"3795","3547403",354740,"Santa Rita D'Oeste","São Paulo"
"3796","3547502",354750,"Santa Rita do Passa Quatro","São Paulo"
"3797","3547601",354760,"Santa Rosa de Viterbo","São Paulo"
"3798","3547650",354765,"Santa Salete","São Paulo"
"3799","3547700",354770,"Santo Anastácio","São Paulo"
"3800","3547809",354780,"Santo André","São Paulo"
"3801","3547908",354790,"Santo Antônio da Alegria","São Paulo"
"3802","3548005",354800,"Santo Antônio de Posse","São Paulo"
"3803","3548054",354805,"Santo Antônio do Aracanguá","São Paulo"
"3804","3548104",354810,"Santo Antônio do Jardim","São Paulo"
"3805","3548203",354820,"Santo Antônio do Pinhal","São Paulo"
"3806","3548302",354830,"Santo Expedito","São Paulo"
"3807","3548401",354840,"Santópolis do Aguapeí","São Paulo"
"3808","3548500",354850,"Santos","São Paulo"
"3809","3548609",354860,"São Bento do Sapucaí","São Paulo"
"3810","3548708",354870,"São Bernardo do Campo","São Paulo"
"3811","3548807",354880,"São Caetano do Sul","São Paulo"
"3812","3548906",354890,"São Carlos","São Paulo"
"3813","3549003",354900,"São Francisco","São Paulo"
"3814","3549102",354910,"São João da Boa Vista","São Paulo"
"3815","3549201",354920,"São João das Duas Pontes","São Paulo"
"3816","3549250",354925,"São João de Iracema","São Paulo"
"3817","3549300",354930,"São João do Pau D'Alho","São Paulo"
"3818","3549409",354940,"São Joaquim da Barra","São Paulo"
"3819","3549508",354950,"São José da Bela Vista","São Paulo"
"3820","3549607",354960,"São José do Barreiro","São Paulo"
"3821","3549706",354970,"São José do Rio Pardo","São Paulo"
"3822","3549805",354980,"São José do Rio Preto","São Paulo"
"3823","3549904",354990,"São José dos Campos","São Paulo"
"3824","3549953",354995,"São Lourenço da Serra","São Paulo"
"3825","3550001",355000,"São Luís do Paraitinga","São Paulo"
"3826","3550100",355010,"São Manuel","São Paulo"
"3827","3550209",355020,"São Miguel Arcanjo","São Paulo"
"3828","3550308",355030,"São Paulo","São Paulo"
"3829","3550407",355040,"São Pedro","São Paulo"
"3830","3550506",355050,"São Pedro do Turvo","São Paulo"
"3831","3550605",355060,"São Roque","São Paulo"
"3832","3550704",355070,"São Sebastião","São Paulo"
"3833","3550803",355080,"São Sebastião da Grama","São Paulo"
"3834","3550902",355090,"São Simão","São Paulo"
"3835","3551009",355100,"São Vicente","São Paulo"
"3836","3551108",355110,"Sarapuí","São Paulo"
"3837","3551207",355120,"Sarutaiá","São Paulo"
"3838","3551306",355130,"Sebastianópolis do Sul","São Paulo"
"3839","3551405",355140,"Serra Azul","São Paulo"
"3840","3551504",355150,"Serrana","São Paulo"
"3841","3551603",355160,"Serra Negra","São Paulo"
"3842","3551702",355170,"Sertãozinho","São Paulo"
"3843","3551801",355180,"Sete Barras","São Paulo"
"3844","3551900",355190,"Severínia","São Paulo"
"3845","3552007",355200,"Silveiras","São Paulo"
"3846","3552106",355210,"Socorro","São Paulo"
"3847","3552205",355220,"Sorocaba","São Paulo"
"3848","3552304",355230,"Sud Mennucci","São Paulo"
"3849","3552403",355240,"Sumaré","São Paulo"
"3850","3552502",355250,"Suzano","São Paulo"
"3851","3552551",355255,"Suzanápolis","São Paulo"
"3852","3552601",355260,"Tabapuã","São Paulo"
"3853","3552700",355270,"Tabatinga","São Paulo"
"3854","3552809",355280,"Taboão da Serra","São Paulo"
"3855","3552908",355290,"Taciba","São Paulo"
"3856","3553005",355300,"Taguaí","São Paulo"
"3857","3553104",355310,"Taiaçu","São Paulo"
"3858","3553203",355320,"Taiúva","São Paulo"
"3859","3553302",355330,"Tambaú","São Paulo"
"3860","3553401",355340,"Tanabi","São Paulo"
"3861","3553500",355350,"Tapiraí","São Paulo"
"3862","3553609",355360,"Tapiratiba","São Paulo"
"3863","3553658",355365,"Taquaral","São Paulo"
"3864","3553708",355370,"Taquaritinga","São Paulo"
"3865","3553807",355380,"Taquarituba","São Paulo"
"3866","3553856",355385,"Taquarivaí","São Paulo"
"3867","3553906",355390,"Tarabai","São Paulo"
"3868","3553955",355395,"Tarumã","São Paulo"
"3869","3554003",355400,"Tatuí","São Paulo"
"3870","3554102",355410,"Taubaté","São Paulo"
"3871","3554201",355420,"Tejupá","São Paulo"
"3872","3554300",355430,"Teodoro Sampaio","São Paulo"
"3873","3554409",355440,"Terra Roxa","São Paulo"
"3874","3554508",355450,"Tietê","São Paulo"
"3875","3554607",355460,"Timburi","São Paulo"
"3876","3554656",355465,"Torre de Pedra","São Paulo"
"3877","3554706",355470,"Torrinha","São Paulo"
"3878","3554755",355475,"Trabiju","São Paulo"
"3879","3554805",355480,"Tremembé","São Paulo"
"3880","3554904",355490,"Três Fronteiras","São Paulo"
"3881","3554953",355495,"Tuiuti","São Paulo"
"3882","3555000",355500,"Tupã","São Paulo"
"3883","3555109",355510,"Tupi Paulista","São Paulo"
"3884","3555208",355520,"Turiúba","São Paulo"
"3885","3555307",355530,"Turmalina","São Paulo"
"3886","3555356",355535,"Ubarana","São Paulo"
"3887","3555406",355540,"Ubatuba","São Paulo"
"3888","3555505",355550,"Ubirajara","São Paulo"
"3889","3555604",355560,"Uchoa","São Paulo"
"3890","3555703",355570,"União Paulista","São Paulo"
"3891","3555802",355580,"Urânia","São Paulo"
"3892","3555901",355590,"Uru","São Paulo"
"3893","3556008",355600,"Urupês","São Paulo"
"3894","3556107",355610,"Valentim Gentil","São Paulo"
"3895","3556206",355620,"Valinhos","São Paulo"
"3896","3556305",355630,"Valparaíso","São Paulo"
"3897","3556354",355635,"Vargem","São Paulo"
"3898","3556404",355640,"Vargem Grande do Sul","São Paulo"
"3899","3556453",355645,"Vargem Grande Paulista","São Paulo"
"3900","3556503",355650,"Várzea Paulista","São Paulo"
"3901","3556602",355660,"Vera Cruz","São Paulo"
"3902","3556701",355670,"Vinhedo","São Paulo"
"3903","3556800",355680,"Viradouro","São Paulo"
"3904","3556909",355690,"Vista Alegre do Alto","São Paulo"
"3905","3556958",355695,"Vitória Brasil","São Paulo"
"3906","3557006",355700,"Votorantim","São Paulo"
"3907","3557105",355710,"Votuporanga","São Paulo"
"3908","3557154",355715,"Zacarias","São Paulo"
"3909","3557204",355720,"Chavantes","São Paulo"
"3910","3557303",355730,"Estiva Gerbi","São Paulo"
"3911","4100103",410010,"Abatiá","Paraná"
"3912","4100202",410020,"Adrianópolis","Paraná"
"3913","4100301",410030,"Agudos do Sul","Paraná"
"3914","4100400",410040,"Almirante Tamandaré","Paraná"
"3915","4100459",410045,"Altamira do Paraná","Paraná"
"3916","4100509",410050,"Altônia","Paraná"
"3917","4100608",410060,"Alto Paraná","Paraná"
"3918","4100707",410070,"Alto Piquiri","Paraná"
"3919","4100806",410080,"Alvorada do Sul","Paraná"
"3920","4100905",410090,"Amaporã","Paraná"
"3921","4101002",410100,"Ampére","Paraná"
"3922","4101051",410105,"Anahy","Paraná"
"3923","4101101",410110,"Andirá","Paraná"
"3924","4101150",410115,"Ângulo","Paraná"
"3925","4101200",410120,"Antonina","Paraná"
"3926","4101309",410130,"Antônio Olinto","Paraná"
"3927","4101408",410140,"Apucarana","Paraná"
"3928","4101507",410150,"Arapongas","Paraná"
"3929","4101606",410160,"Arapoti","Paraná"
"3930","4101655",410165,"Arapuã","Paraná"
"3931","4101705",410170,"Araruna","Paraná"
"3932","4101804",410180,"Araucária","Paraná"
